,    DATE,remainder,lag1
36790,1977-04-07,-142.19779588057492,-137.1976237944976
36791,1977-04-08,-151.19796796665224,-142.19779588057492
36792,1977-04-09,-160.19814005272957,-151.19796796665224
36793,1977-04-10,-171.1983121388069,-160.19814005272957
36794,1977-04-11,-165.19848422488425,-171.1983121388069
36795,1977-04-12,-121.19865631096155,-165.19848422488425
36796,1977-04-13,-104.19882839703888,-121.19865631096155
36797,1977-04-14,-127.1990004831162,-104.19882839703888
36798,1977-04-15,-135.19917256919354,-127.1990004831162
36799,1977-04-16,-126.19934465527086,-135.19917256919354
36800,1977-04-17,-90.1995167413482,-126.19934465527086
36801,1977-04-18,-133.19968882742552,-90.1995167413482
36802,1977-04-19,-135.19986091350285,-133.19968882742552
36803,1977-04-20,-104.20003299958016,-135.19986091350285
36804,1977-04-21,-85.2002050856575,-104.20003299958016
36805,1977-04-22,-63.200377171734814,-85.2002050856575
36806,1977-04-23,-72.20054925781214,-63.200377171734814
36807,1977-04-24,-111.20072134388948,-72.20054925781214
36808,1977-04-25,-95.2008934299668,-111.20072134388948
36809,1977-04-26,-54.201065516044125,-95.2008934299668
36810,1977-04-27,-78.20123760212145,-54.201065516044125
36811,1977-04-28,-67.20140968819878,-78.20123760212145
36812,1977-04-29,-54.20158177427611,-67.20140968819878
36813,1977-04-30,-94.20175386035343,-54.20158177427611
36814,1977-05-01,-118.63844938393076,-94.20175386035343
36815,1977-05-02,-93.63862147000808,-118.63844938393076
36816,1977-05-03,-63.63879355608542,-93.63862147000808
36817,1977-05-04,5.361034357837255,-63.63879355608542
36818,1977-05-05,-60.63913772824007,5.361034357837255
36819,1977-05-06,-108.6393098143174,-60.63913772824007
36820,1977-05-07,-111.63948190039471,-108.6393098143174
36821,1977-05-08,-113.63965398647206,-111.63948190039471
36822,1977-05-09,-90.63982607254938,-113.63965398647206
36823,1977-05-10,-90.63999815862672,-90.63982607254938
36824,1977-05-11,-79.64017024470404,-90.63999815862672
36825,1977-05-12,-79.64034233078137,-79.64017024470404
36826,1977-05-13,-92.6405144168587,-79.64034233078137
36827,1977-05-14,-116.64068650293602,-92.6405144168587
36828,1977-05-15,-117.64085858901336,-116.64068650293602
36829,1977-05-16,-112.64103067509068,-117.64085858901336
36830,1977-05-17,-99.641202761168,-112.64103067509068
36831,1977-05-18,-96.64137484724532,-99.641202761168
36832,1977-05-19,-126.64154693332266,-96.64137484724532
36833,1977-05-20,-143.6417190194,-126.64154693332266
36834,1977-05-21,-145.64189110547733,-143.6417190194
36835,1977-05-22,-112.64206319155464,-145.64189110547733
36836,1977-05-23,-95.64223527763195,-112.64206319155464
36837,1977-05-24,-63.642407363709296,-95.64223527763195
36838,1977-05-25,-106.64257944978662,-63.642407363709296
36839,1977-05-26,-132.64275153586397,-106.64257944978662
36840,1977-05-27,-91.64292362194128,-132.64275153586397
36841,1977-05-28,-43.643095708018606,-91.64292362194128
36842,1977-05-29,-65.64326779409593,-43.643095708018606
36843,1977-05-30,-128.64343988017328,-65.64326779409593
36844,1977-05-31,-133.6436119662506,-128.64343988017328
36845,1977-06-01,-148.36058092732793,-133.6436119662506
36846,1977-06-02,-132.36075301340526,-148.36058092732793
36847,1977-06-03,-137.3609250994826,-132.36075301340526
36848,1977-06-04,-135.3610971855599,-137.3609250994826
36849,1977-06-05,-128.36126927163724,-135.3610971855599
36850,1977-06-06,-117.36144135771455,-128.36126927163724
36851,1977-06-07,-100.36161344379188,-117.36144135771455
36852,1977-06-08,-126.3617855298692,-100.36161344379188
36853,1977-06-09,-61.36195761594654,-126.3617855298692
36854,1977-06-10,-7.362129702023864,-61.36195761594654
36855,1977-06-11,-103.3623017881012,-7.362129702023864
36856,1977-06-12,-62.36247387417852,-103.3623017881012
36857,1977-06-13,-14.362645960255849,-62.36247387417852
36858,1977-06-14,-33.362818046333174,-14.362645960255849
36859,1977-06-15,-78.3629901324105,-33.362818046333174
36860,1977-06-16,-70.36316221848782,-78.3629901324105
36861,1977-06-17,-70.36333430456514,-70.36316221848782
36862,1977-06-18,-64.36350639064247,-70.36333430456514
36863,1977-06-19,-85.3636784767198,-64.36350639064247
36864,1977-06-20,-94.36385056279713,-85.3636784767198
36865,1977-06-21,-95.36402264887444,-94.36385056279713
36866,1977-06-22,-73.36419473495178,-95.36402264887444
36867,1977-06-23,-61.36436682102911,-73.36419473495178
36868,1977-06-24,-45.36453890710644,-61.36436682102911
36869,1977-06-25,-65.36471099318376,-45.36453890710644
36870,1977-06-26,-96.36488307926108,-65.36471099318376
36871,1977-06-27,-112.36505516533842,-96.36488307926108
36872,1977-06-28,-84.36522725141575,-112.36505516533842
36873,1977-06-29,-105.36539933749307,-84.36522725141575
36874,1977-06-30,-91.3655714235704,-105.36539933749307
36875,1977-07-01,-86.26247202527273,-91.3655714235704
36876,1977-07-02,-94.26264411135006,-86.26247202527273
36877,1977-07-03,-89.26281619742738,-94.26264411135006
36878,1977-07-04,-73.26298828350471,-89.26281619742738
36879,1977-07-05,-87.26316036958204,-73.26298828350471
36880,1977-07-06,-104.26333245565937,-87.26316036958204
36881,1977-07-07,-116.2635045417367,-104.26333245565937
36882,1977-07-08,-124.26367662781402,-116.2635045417367
36883,1977-07-09,-113.26384871389136,-124.26367662781402
36884,1977-07-10,-97.26402079996868,-113.26384871389136
36885,1977-07-11,-52.264192886046,-97.26402079996868
36886,1977-07-12,-47.26436497212333,-52.264192886046
36887,1977-07-13,-79.26453705820066,-47.26436497212333
36888,1977-07-14,-132.264709144278,-79.26453705820066
36889,1977-07-15,-141.26488123035531,-132.264709144278
36890,1977-07-16,-131.26505331643264,-141.26488123035531
36891,1977-07-17,-107.26522540250996,-131.26505331643264
36892,1977-07-18,-127.2653974885873,-107.26522540250996
36893,1977-07-19,-115.26556957466462,-127.2653974885873
36894,1977-07-20,-118.26574166074197,-115.26556957466462
36895,1977-07-21,-120.26591374681928,-118.26574166074197
36896,1977-07-22,-115.2660858328966,-120.26591374681928
36897,1977-07-23,-109.26625791897392,-115.2660858328966
36898,1977-07-24,-113.26643000505126,-109.26625791897392
36899,1977-07-25,-132.2666020911286,-113.26643000505126
36900,1977-07-26,-131.26677417720592,-132.2666020911286
36901,1977-07-27,-142.26694626328324,-131.26677417720592
36902,1977-07-28,-104.26711834936056,-142.26694626328324
36903,1977-07-29,-80.2672904354379,-104.26711834936056
36904,1977-07-30,-68.26746252151523,-80.2672904354379
36905,1977-07-31,-110.26763460759256,-68.26746252151523
36906,1977-08-01,-94.25828520929488,-110.26763460759256
36907,1977-08-02,-82.25845729537221,-94.25828520929488
36908,1977-08-03,-114.25862938144954,-82.25845729537221
36909,1977-08-04,-93.25880146752688,-114.25862938144954
36910,1977-08-05,-62.25897355360419,-93.25880146752688
36911,1977-08-06,-85.25914563968152,-62.25897355360419
36912,1977-08-07,-101.25931772575883,-85.25914563968152
36913,1977-08-08,-82.25948981183618,-101.25931772575883
36914,1977-08-09,-73.2596618979135,-82.25948981183618
36915,1977-08-10,-100.25983398399084,-73.2596618979135
36916,1977-08-11,-124.26000607006816,-100.25983398399084
36917,1977-08-12,-112.26017815614549,-124.26000607006816
36918,1977-08-13,-104.2603502422228,-112.26017815614549
36919,1977-08-14,-99.26052232830014,-104.2603502422228
36920,1977-08-15,-114.26069441437748,-99.26052232830014
36921,1977-08-16,-118.2608665004548,-114.26069441437748
36922,1977-08-17,-104.26103858653212,-118.2608665004548
36923,1977-08-18,-120.26121067260944,-104.26103858653212
36924,1977-08-19,-114.26138275868676,-120.26121067260944
36925,1977-08-20,-131.26155484476408,-114.26138275868676
36926,1977-08-21,-123.26172693084142,-131.26155484476408
36927,1977-08-22,-118.26189901691876,-123.26172693084142
36928,1977-08-23,-123.26207110299607,-118.26189901691876
36929,1977-08-24,-111.2622431890734,-123.26207110299607
36930,1977-08-25,-94.26241527515072,-111.2622431890734
36931,1977-08-26,-81.26258736122806,-94.26241527515072
36932,1977-08-27,-98.26275944730538,-81.26258736122806
36933,1977-08-28,-94.26293153338273,-98.26275944730538
36934,1977-08-29,-105.26310361946004,-94.26293153338273
36935,1977-08-30,-61.26327570553737,-105.26310361946004
36936,1977-08-31,-43.263447791614695,-61.26327570553737
36937,1977-09-01,-37.10199878394202,-43.263447791614695
36938,1977-09-02,-32.10217087001935,-37.10199878394202
36939,1977-09-03,-43.10234295609668,-32.10217087001935
36940,1977-09-04,-71.102515042174,-43.10234295609668
36941,1977-09-05,-70.10268712825133,-71.102515042174
36942,1977-09-06,-44.10285921432866,-70.10268712825133
36943,1977-09-07,-73.10303130040599,-44.10285921432866
36944,1977-09-08,-114.10320338648332,-73.10303130040599
36945,1977-09-09,-121.10337547256064,-114.10320338648332
36946,1977-09-10,-136.10354755863796,-121.10337547256064
36947,1977-09-11,-87.1037196447153,-136.10354755863796
36948,1977-09-12,-97.10389173079264,-87.1037196447153
36949,1977-09-13,-127.10406381686995,-97.10389173079264
36950,1977-09-14,-107.10423590294728,-127.10406381686995
36951,1977-09-15,-114.1044079890246,-107.10423590294728
36952,1977-09-16,-139.10458007510192,-114.1044079890246
36953,1977-09-17,-155.10475216117925,-139.10458007510192
36954,1977-09-18,-151.10492424725658,-155.10475216117925
36955,1977-09-19,-148.1050963333339,-151.10492424725658
36956,1977-09-20,-119.10526841941125,-148.1050963333339
36957,1977-09-21,-127.10544050548856,-119.10526841941125
36958,1977-09-22,-117.1056125915659,-127.10544050548856
36959,1977-09-23,-129.1057846776432,-117.1056125915659
36960,1977-09-24,-147.10595676372054,-129.1057846776432
36961,1977-09-25,-155.10612884979787,-147.10595676372054
36962,1977-09-26,-153.1063009358752,-155.10612884979787
36963,1977-09-27,-167.10647302195252,-153.1063009358752
36964,1977-09-28,-131.10664510802985,-167.10647302195252
36965,1977-09-29,-92.1068171941072,-131.10664510802985
36966,1977-09-30,-99.10698928018452,-92.1068171941072
36967,1977-10-01,-84.94309886626185,-99.10698928018452
36968,1977-10-02,-92.94327095233918,-84.94309886626185
36969,1977-10-03,-98.9434430384165,-92.94327095233918
36970,1977-10-04,-83.94361512449383,-98.9434430384165
36971,1977-10-05,-57.94378721057116,-83.94361512449383
36972,1977-10-06,-33.94395929664849,-57.94378721057116
36973,1977-10-07,-18.94413138272581,-33.94395929664849
36974,1977-10-08,-22.94430346880314,-18.94413138272581
36975,1977-10-09,-65.94447555488047,-22.94430346880314
36976,1977-10-10,-55.9446476409578,-65.94447555488047
36977,1977-10-11,-74.94481972703512,-55.9446476409578
36978,1977-10-12,-77.94499181311244,-74.94481972703512
36979,1977-10-13,-85.94516389918977,-77.94499181311244
36980,1977-10-14,-92.94533598526708,-85.94516389918977
36981,1977-10-15,-96.94550807134442,-92.94533598526708
36982,1977-10-16,-102.94568015742176,-96.94550807134442
36983,1977-10-17,-92.94585224349908,-102.94568015742176
36984,1977-10-18,-146.9460243295764,-92.94585224349908
36985,1977-10-19,-136.94619641565373,-146.9460243295764
36986,1977-10-20,-119.94636850173106,-136.94619641565373
36987,1977-10-21,-99.9465405878084,-119.94636850173106
36988,1977-10-22,-54.94671267388571,-99.9465405878084
36989,1977-10-23,-44.94688475996304,-54.94671267388571
36990,1977-10-24,-56.94705684604037,-44.94688475996304
36991,1977-10-25,-50.947228932117696,-56.94705684604037
36992,1977-10-26,-83.94740101819502,-50.947228932117696
36993,1977-10-27,-95.94757310427237,-83.94740101819502
36994,1977-10-28,-78.94774519034968,-95.94757310427237
36995,1977-10-29,-68.947917276427,-78.94774519034968
36996,1977-10-30,-84.94808936250433,-68.947917276427
36997,1977-10-31,-103.94826144858166,-84.94808936250433
36998,1977-11-01,-43.37641205028399,-103.94826144858166
36999,1977-11-02,-72.37658413636132,-43.37641205028399
37000,1977-11-03,-25.376756222438644,-72.37658413636132
37001,1977-11-04,-42.37692830851597,-25.376756222438644
37002,1977-11-05,-50.3771003945933,-42.37692830851597
37003,1977-11-06,-29.377272480670623,-50.3771003945933
37004,1977-11-07,-13.377444566747954,-29.377272480670623
37005,1977-11-08,-32.37761665282528,-13.377444566747954
37006,1977-11-09,-26.37778873890261,-32.37761665282528
37007,1977-11-10,-19.377960824979937,-26.37778873890261
37008,1977-11-11,-2.378132911057264,-19.377960824979937
37009,1977-11-12,-52.37830499713459,-2.378132911057264
37010,1977-11-13,-81.37847708321192,-52.37830499713459
37011,1977-11-14,-77.37864916928925,-81.37847708321192
37012,1977-11-15,-71.37882125536657,-77.37864916928925
37013,1977-11-16,-75.3789933414439,-71.37882125536657
37014,1977-11-17,-87.37916542752123,-75.3789933414439
37015,1977-11-18,-90.37933751359856,-87.37916542752123
37016,1977-11-19,-97.37950959967588,-90.37933751359856
37017,1977-11-20,-89.37968168575321,-97.37950959967588
37018,1977-11-21,-106.37985377183054,-89.37968168575321
37019,1977-11-22,-104.38002585790788,-106.37985377183054
37020,1977-11-23,-91.3801979439852,-104.38002585790788
37021,1977-11-24,-76.38037003006252,-91.3801979439852
37022,1977-11-25,-93.38054211613984,-76.38037003006252
37023,1977-11-26,-113.38071420221718,-93.38054211613984
37024,1977-11-27,-129.3808862882945,-113.38071420221718
37025,1977-11-28,-133.38105837437183,-129.3808862882945
37026,1977-11-29,-128.38123046044916,-133.38105837437183
37027,1977-11-30,-113.38140254652647,-128.38123046044916
37028,1977-12-01,-90.58811760135382,-113.38140254652647
37029,1977-12-02,-88.58828968743114,-90.58811760135382
37030,1977-12-03,-54.58846177350847,-88.58828968743114
37031,1977-12-04,-105.5886338595858,-54.58846177350847
37032,1977-12-05,-123.58880594566313,-105.5886338595858
37033,1977-12-06,-117.58897803174044,-123.58880594566313
37034,1977-12-07,-113.58915011781778,-117.58897803174044
37035,1977-12-08,-92.58932220389512,-113.58915011781778
37036,1977-12-09,-84.58949428997244,-92.58932220389512
37037,1977-12-10,-124.58966637604976,-84.58949428997244
37038,1977-12-11,-103.58983846212708,-124.58966637604976
37039,1977-12-12,-94.59001054820442,-103.58983846212708
37040,1977-12-13,-49.59018263428173,-94.59001054820442
37041,1977-12-14,-39.59035472035906,-49.59018263428173
37042,1977-12-15,-32.59052680643639,-39.59035472035906
37043,1977-12-16,-52.590698892513714,-32.59052680643639
37044,1977-12-17,-72.59087097859104,-52.590698892513714
37045,1977-12-18,-68.59104306466837,-72.59087097859104
37046,1977-12-19,-60.5912151507457,-68.59104306466837
37047,1977-12-20,-65.59138723682302,-60.5912151507457
37048,1977-12-21,-83.59155932290035,-65.59138723682302
37049,1977-12-22,-111.59173140897768,-83.59155932290035
37050,1977-12-23,-67.591903495055,-111.59173140897768
37051,1977-12-24,6.407924418867665,-67.591903495055
37052,1977-12-25,-31.592247667209666,6.407924418867665
37053,1977-12-26,-44.59241975328699,-31.592247667209666
37054,1977-12-27,-47.59259183936432,-44.59241975328699
37055,1977-12-28,-67.59276392544164,-47.59259183936432
37056,1977-12-29,-71.59293601151897,-67.59276392544164
37057,1977-12-30,-80.5931080975963,-71.59293601151897
37058,1977-12-31,-97.59328018367364,-80.5931080975963
37059,1978-01-01,-50.67963391037596,-97.59328018367364
37060,1978-01-02,-38.67980599645328,-50.67963391037596
37061,1978-01-03,-67.67997808253061,-38.67980599645328
37062,1978-01-04,-82.68015016860794,-67.67997808253061
37063,1978-01-05,-123.68032225468528,-82.68015016860794
37064,1978-01-06,-69.68049434076259,-123.68032225468528
37065,1978-01-07,-63.68066642683992,-69.68049434076259
37066,1978-01-08,-93.68083851291723,-63.68066642683992
37067,1978-01-09,-87.68101059899458,-93.68083851291723
37068,1978-01-10,-67.6811826850719,-87.68101059899458
37069,1978-01-11,-67.68135477114923,-67.6811826850719
37070,1978-01-12,-61.68152685722656,-67.68135477114923
37071,1978-01-13,-67.68169894330389,-61.68152685722656
37072,1978-01-14,-59.68187102938121,-67.68169894330389
37073,1978-01-15,-90.68204311545854,-59.68187102938121
37074,1978-01-16,-84.68221520153587,-90.68204311545854
37075,1978-01-17,-78.6823872876132,-84.68221520153587
37076,1978-01-18,-73.68255937369052,-78.6823872876132
37077,1978-01-19,-70.68273145976785,-73.68255937369052
37078,1978-01-20,-85.68290354584518,-70.68273145976785
37079,1978-01-21,-115.6830756319225,-85.68290354584518
37080,1978-01-22,-95.68324771799983,-115.6830756319225
37081,1978-01-23,-84.68341980407716,-95.68324771799983
37082,1978-01-24,-59.68359189015449,-84.68341980407716
37083,1978-01-25,-58.683763976231816,-59.68359189015449
37084,1978-01-26,-61.68393606230914,-58.683763976231816
37085,1978-01-27,-72.68410814838647,-61.68393606230914
37086,1978-01-28,-71.6842802344638,-72.68410814838647
37087,1978-01-29,-69.68445232054113,-71.6842802344638
37088,1978-01-30,-56.68462440661845,-69.68445232054113
37089,1978-01-31,-75.68479649269578,-56.68462440661845
37090,1978-02-01,-108.28433381314812,-75.68479649269578
37091,1978-02-02,-88.28450589922544,-108.28433381314812
37092,1978-02-03,-97.28467798530276,-88.28450589922544
37093,1978-02-04,-109.28485007138008,-97.28467798530276
37094,1978-02-05,-121.28502215745742,-109.28485007138008
37095,1978-02-06,-118.28519424353472,-121.28502215745742
37096,1978-02-07,-128.28536632961206,-118.28519424353472
37097,1978-02-08,-116.2855384156894,-128.28536632961206
37098,1978-02-09,-128.28571050176672,-116.2855384156894
37099,1978-02-10,-142.28588258784404,-128.28571050176672
37100,1978-02-11,-124.28605467392136,-142.28588258784404
37101,1978-02-12,-126.2862267599987,-124.28605467392136
37102,1978-02-13,-118.28639884607604,-126.2862267599987
37103,1978-02-14,-115.28657093215335,-118.28639884607604
37104,1978-02-15,-120.28674301823068,-115.28657093215335
37105,1978-02-16,-143.286915104308,-120.28674301823068
37106,1978-02-17,-156.28708719038534,-143.286915104308
37107,1978-02-18,-139.28725927646266,-156.28708719038534
37108,1978-02-19,-168.28743136254,-139.28725927646266
37109,1978-02-20,-158.28760344861732,-168.28743136254
37110,1978-02-21,-137.28777553469465,-158.28760344861732
37111,1978-02-22,-73.28794762077197,-137.28777553469465
37112,1978-02-23,-74.2881197068493,-73.28794762077197
37113,1978-02-24,-38.28829179292663,-74.2881197068493
37114,1978-02-25,-9.288463879003956,-38.28829179292663
37115,1978-02-26,-32.28863596508128,-9.288463879003956
37116,1978-02-27,-9.288808051158613,-32.28863596508128
37117,1978-02-28,-36.28898013723594,-9.288808051158613
37118,1978-03-01,-60.836759645188266,-36.28898013723594
37119,1978-03-02,-70.8369317312656,-60.836759645188266
37120,1978-03-03,-43.83710381734292,-70.8369317312656
37121,1978-03-04,-52.83727590342025,-43.83710381734292
37122,1978-03-05,-85.83744798949758,-52.83727590342025
37123,1978-03-06,-115.8376200755749,-85.83744798949758
37124,1978-03-07,-90.83779216165225,-115.8376200755749
37125,1978-03-08,-80.83796424772956,-90.83779216165225
37126,1978-03-09,-73.83813633380689,-80.83796424772956
37127,1978-03-10,-51.83830841988421,-73.83813633380689
37128,1978-03-11,-68.83848050596154,-51.83830841988421
37129,1978-03-12,-81.83865259203887,-68.83848050596154
37130,1978-03-13,-69.8388246781162,-81.83865259203887
37131,1978-03-14,-49.83899676419352,-69.8388246781162
37132,1978-03-15,-52.83916885027085,-49.83899676419352
37133,1978-03-16,-55.83934093634818,-52.83916885027085
37134,1978-03-17,-122.8395130224255,-55.83934093634818
37135,1978-03-18,-128.83968510850283,-122.8395130224255
37136,1978-03-19,-138.83985719458016,-128.83968510850283
37137,1978-03-20,-97.84002928065748,-138.83985719458016
37138,1978-03-21,-115.84020136673482,-97.84002928065748
37139,1978-03-22,-127.84037345281214,-115.84020136673482
37140,1978-03-23,-103.84054553888949,-127.84037345281214
37141,1978-03-24,-84.8407176249668,-103.84054553888949
37142,1978-03-25,-71.84088971104413,-84.8407176249668
37143,1978-03-26,-87.84106179712145,-71.84088971104413
37144,1978-03-27,-69.84123388319878,-87.84106179712145
37145,1978-03-28,-20.84140596927611,-69.84123388319878
37146,1978-03-29,10.158421944646562,-20.84140596927611
37147,1978-03-30,16.158249858569235,10.158421944646562
37148,1978-03-31,-33.84192222750809,16.158249858569235
37149,1978-04-01,-87.25957478233542,-33.84192222750809
37150,1978-04-02,-61.25974686841275,-87.25957478233542
37151,1978-04-03,-77.25991895449008,-61.25974686841275
37152,1978-04-04,-112.2600910405674,-77.25991895449008
37153,1978-04-05,-145.26026312664473,-112.2600910405674
37154,1978-04-06,-151.26043521272206,-145.26026312664473
37155,1978-04-07,-121.2606072987994,-151.26043521272206
37156,1978-04-08,-103.26077938487671,-121.2606072987994
37157,1978-04-09,-91.26095147095404,-103.26077938487671
37158,1978-04-10,-83.26112355703135,-91.26095147095404
37159,1978-04-11,-106.26129564310868,-83.26112355703135
37160,1978-04-12,-132.261467729186,-106.26129564310868
37161,1978-04-13,-104.26163981526334,-132.261467729186
37162,1978-04-14,-120.26181190134066,-104.26163981526334
37163,1978-04-15,-116.261983987418,-120.26181190134066
37164,1978-04-16,-127.26215607349532,-116.261983987418
37165,1978-04-17,-104.26232815957265,-127.26215607349532
37166,1978-04-18,-99.26250024564996,-104.26232815957265
37167,1978-04-19,-118.2626723317273,-99.26250024564996
37168,1978-04-20,-113.26284441780464,-118.2626723317273
37169,1978-04-21,-99.26301650388196,-113.26284441780464
37170,1978-04-22,-77.26318858995928,-99.26301650388196
37171,1978-04-23,-50.26336067603661,-77.26318858995928
37172,1978-04-24,-48.26353276211394,-50.26336067603661
37173,1978-04-25,-124.26370484819128,-48.26353276211394
37174,1978-04-26,-130.26387693426858,-124.26370484819128
37175,1978-04-27,-101.26404902034592,-130.26387693426858
37176,1978-04-28,-91.26422110642324,-101.26404902034592
37177,1978-04-29,-71.26439319250058,-91.26422110642324
37178,1978-04-30,-60.26456527857791,-71.26439319250058
37179,1978-05-01,-118.70126080215525,-60.26456527857791
37180,1978-05-02,-150.70143288823255,-118.70126080215525
37181,1978-05-03,-131.70160497430987,-150.70143288823255
37182,1978-05-04,-105.70177706038722,-131.70160497430987
37183,1978-05-05,-65.70194914646454,-105.70177706038722
37184,1978-05-06,-73.70212123254187,-65.70194914646454
37185,1978-05-07,-89.7022933186192,-73.70212123254187
37186,1978-05-08,-121.70246540469653,-89.7022933186192
37187,1978-05-09,-127.70263749077384,-121.70246540469653
37188,1978-05-10,-185.7028095768512,-127.70263749077384
37189,1978-05-11,-197.7029816629285,-185.7028095768512
37190,1978-05-12,-173.70315374900582,-197.7029816629285
37191,1978-05-13,-153.70332583508315,-173.70315374900582
37192,1978-05-14,-141.70349792116048,-153.70332583508315
37193,1978-05-15,-128.7036700072378,-141.70349792116048
37194,1978-05-16,-117.70384209331516,-128.7036700072378
37195,1978-05-17,-110.70401417939247,-117.70384209331516
37196,1978-05-18,-102.7041862654698,-110.70401417939247
37197,1978-05-19,-66.70435835154713,-102.7041862654698
37198,1978-05-20,-69.70453043762446,-66.70435835154713
37199,1978-05-21,-67.70470252370178,-69.70453043762446
37200,1978-05-22,-49.70487460977911,-67.70470252370178
37201,1978-05-23,-57.70504669585644,-49.70487460977911
37202,1978-05-24,-65.70521878193377,-57.70504669585644
37203,1978-05-25,-70.7053908680111,-65.70521878193377
37204,1978-05-26,-69.70556295408842,-70.7053908680111
37205,1978-05-27,-48.70573504016575,-69.70556295408842
37206,1978-05-28,-39.70590712624308,-48.70573504016575
37207,1978-05-29,-25.706079212320404,-39.70590712624308
37208,1978-05-30,-24.70625129839773,-25.706079212320404
37209,1978-05-31,-1.706423384475059,-24.70625129839773
37210,1978-06-01,-30.423392345552383,-1.706423384475059
37211,1978-06-02,-21.423564431629718,-30.423392345552383
37212,1978-06-03,-51.42373651770704,-21.423564431629718
37213,1978-06-04,-61.42390860378436,-51.42373651770704
37214,1978-06-05,-41.42408068986168,-61.42390860378436
37215,1978-06-06,-30.42425277593901,-41.42408068986168
37216,1978-06-07,-41.42442486201634,-30.42425277593901
37217,1978-06-08,-83.42459694809367,-41.42442486201634
37218,1978-06-09,-118.424769034171,-83.42459694809367
37219,1978-06-10,-139.42494112024832,-118.424769034171
37220,1978-06-11,-145.42511320632565,-139.42494112024832
37221,1978-06-12,-155.42528529240298,-145.42511320632565
37222,1978-06-13,-137.4254573784803,-155.42528529240298
37223,1978-06-14,-136.42562946455763,-137.4254573784803
37224,1978-06-15,-108.42580155063496,-136.42562946455763
37225,1978-06-16,-108.42597363671229,-108.42580155063496
37226,1978-06-17,-119.4261457227896,-108.42597363671229
37227,1978-06-18,-125.42631780886694,-119.4261457227896
37228,1978-06-19,-69.42648989494427,-125.42631780886694
37229,1978-06-20,-63.4266619810216,-69.42648989494427
37230,1978-06-21,-86.42683406709892,-63.4266619810216
37231,1978-06-22,-65.42700615317625,-86.42683406709892
37232,1978-06-23,-97.42717823925358,-65.42700615317625
37233,1978-06-24,-115.4273503253309,-97.42717823925358
37234,1978-06-25,-116.42752241140823,-115.4273503253309
37235,1978-06-26,-145.42769449748556,-116.42752241140823
37236,1978-06-27,-141.4278665835629,-145.42769449748556
37237,1978-06-28,-137.42803866964022,-141.4278665835629
37238,1978-06-29,-94.42821075571754,-137.42803866964022
37239,1978-06-30,-56.42838284179487,-94.42821075571754
37240,1978-07-01,-117.3252834434972,-56.42838284179487
37241,1978-07-02,-84.32545552957453,-117.3252834434972
37242,1978-07-03,-102.32562761565184,-84.32545552957453
37243,1978-07-04,-109.32579970172918,-102.32562761565184
37244,1978-07-05,-120.32597178780652,-109.32579970172918
37245,1978-07-06,-132.32614387388384,-120.32597178780652
37246,1978-07-07,-144.32631595996116,-132.32614387388384
37247,1978-07-08,-145.3264880460385,-144.32631595996116
37248,1978-07-09,-146.32666013211582,-145.3264880460385
37249,1978-07-10,-138.32683221819315,-146.32666013211582
37250,1978-07-11,-93.32700430427047,-138.32683221819315
37251,1978-07-12,-89.3271763903478,-93.32700430427047
37252,1978-07-13,-118.32734847642512,-89.3271763903478
37253,1978-07-14,-134.32752056250246,-118.32734847642512
37254,1978-07-15,-150.32769264857978,-134.32752056250246
37255,1978-07-16,-157.3278647346571,-150.32769264857978
37256,1978-07-17,-143.32803682073444,-157.3278647346571
37257,1978-07-18,-108.32820890681177,-143.32803682073444
37258,1978-07-19,-133.3283809928891,-108.32820890681177
37259,1978-07-20,-141.32855307896642,-133.3283809928891
37260,1978-07-21,-147.32872516504375,-141.32855307896642
37261,1978-07-22,-141.32889725112108,-147.32872516504375
37262,1978-07-23,-99.3290693371984,-141.32889725112108
37263,1978-07-24,-86.32924142327573,-99.3290693371984
37264,1978-07-25,-81.32941350935306,-86.32924142327573
37265,1978-07-26,-47.32958559543039,-81.32941350935306
37266,1978-07-27,-58.32975768150772,-47.32958559543039
37267,1978-07-28,-27.329929767585043,-58.32975768150772
37268,1978-07-29,-34.33010185366237,-27.329929767585043
37269,1978-07-30,-26.330273939739698,-34.33010185366237
37270,1978-07-31,-28.330446025817025,-26.330273939739698
37271,1978-08-01,-11.321096627519353,-28.330446025817025
37272,1978-08-02,-45.32126871359668,-11.321096627519353
37273,1978-08-03,-64.32144079967401,-45.32126871359668
37274,1978-08-04,-68.32161288575134,-64.32144079967401
37275,1978-08-05,-92.32178497182863,-68.32161288575134
37276,1978-08-06,-80.32195705790598,-92.32178497182863
37277,1978-08-07,-82.3221291439833,-80.32195705790598
37278,1978-08-08,-122.32230123006065,-82.3221291439833
37279,1978-08-09,-116.32247331613796,-122.32230123006065
37280,1978-08-10,-105.32264540221529,-116.32247331613796
37281,1978-08-11,-123.3228174882926,-105.32264540221529
37282,1978-08-12,-133.32298957436996,-123.3228174882926
37283,1978-08-13,-110.32316166044728,-133.32298957436996
37284,1978-08-14,-96.3233337465246,-110.32316166044728
37285,1978-08-15,-59.32350583260192,-96.3233337465246
37286,1978-08-16,-73.32367791867925,-59.32350583260192
37287,1978-08-17,-105.32385000475658,-73.32367791867925
37288,1978-08-18,-119.3240220908339,-105.32385000475658
37289,1978-08-19,-103.32419417691123,-119.3240220908339
